C000444|402582||Joseph|Sill|Clark|1901-10-21|M|
D000094|403231||Clifford||Davis|1897-11-18|M|
D000266|403402||Steven|Boghos|Derounian|1918-04-06|M|
D000360|403477||Everett|McKinley|Dirksen|1896-01-04|M|
D000481|403590||Clyde|Gilman|Doyle|1887-07-11|M|
E000055|403750||James|Howard|Edmondson|1925-09-27|M|
E000120|403811||Carl|Atwood|Elliott|1913-12-20|M|
F000087|404045||Antonio||Fernós-Isern|1895-05-10|M|
F000135|404090||Edward|Rowan|Finnegan|1905-06-05|M|
F000283|404233||Elijah|Lewis|Forrester|1896-08-16|M|
G000091|404463||Julian|Vaughan|Gary|1892-02-25|M|
G000102|404474||Leon|Harry|Gavin|1893-02-25|M|
G000192|404557||Thomas|Ponce|Gill|1922-04-21|M|
G000237|404599||Milton|Willits|Glenn|1903-06-18|M|
G000381|404732||George|McInvale|Grant|1897-07-11|M|
G000421|404769||William|Joseph|Green|1910-03-05|M|
G000508|404853||Ernest||Gruening|1887-02-06|M|
H000191|405072||Ralph|R.|Harding|1929-09-09|M|
H000385|405253||Carl|Trumbull|Hayden|1877-10-02|M|
H000424|405290||James|Christopher|Healey|1909-12-24|M|
H000471|405334||Robert|Witherspoon|Hemphill|1915-05-10|M|
H000559|405421||Bourke|Blakemore|Hickenlooper|1896-07-21|M|
H000598|405460||Joseph|Lister|Hill|1894-12-29|M|
H000678|405531||Charles|Bernard|Hoeven|1895-03-30|M|
H000684|405537||Elmer|Joseph|Hoffman|1899-07-07|M|
H000786|405636||Walter|Franklin|Horan|1898-10-15|M|
H000904|405750||George||Huddleston|1920-03-19|M|
J000100|406002||Benton|Franklin|Jensen|1892-12-16|M|
J000109|406011||August|Edgar|Johansen|1905-07-21|M|
J000158|406056||Lester|Roland|Johnson|1901-06-16|M|
J000195|406090||Olin|DeWitt Talmadge|Johnston|1896-11-18|M|
K000040|406210||Maude|Elizabeth|Kee|1895-06-07|F|
K000170|406334||Clarence|Evans|Kilburn|1893-04-13|M|
K000177|406340||Joe|Madison|Kilgore|1918-12-10|M|
K000298|406454||Victor|Alfred|Knox|1899-01-13|M|
K000335|406489||Thomas|Henry|Kuchel|1910-08-15|M|
L000081|406590||Richard|Estep|Lankford|1914-07-22|M|
L000122|406628||Frank|John|Lausche|1895-11-14|M|
L000252|406755||John||Lesinski|1914-12-28|M|
L000299|406794||Roland|Victor|Libonati|1900-12-29|M|
L000415|406906||Edward|Vaughn|Long|1908-07-18|M|
M000197|407217||Patrick|Minor|Martin|1924-11-25|M|
M000478|407475||Clifford|Guy|McIntire|1908-05-04|M|
M000558|407550||Robert|Thaddeus|McLoskey|1907-06-26|M|
M000620|407609||George||Meader|1907-09-13|M|
M000762|407740||William|Edward|Miller|1914-03-22|M|
M000770|407748||William|H.|Milliken|1897-08-19|M|
M000859|407832||Almer|Stillwell Mike|Monroney|1902-03-02|M|
M001014|407981||Wayne|Lyman|Morse|1900-10-20|M|
M001022|407989||Thruston|Ballard|Morton|1907-08-19|M|
N000133|408217||Albin|Walter|Norblad|1908-09-12|M|
N000178|408258||Hjalmar|Carl|Nygaard|1906-03-24|M|
O000016|408267||Thomas|Joseph|O’Brien|1878-04-30|M|
O000120|408375||Frank|Charles|Osmers|1907-12-30|M|
O000121|408376||Harold|Charles|Ostertag|1896-06-22|M|
P000349|408746||John|Leonard|Pilcher|1898-08-27|M|
P000352|408749||John|Raymond|Pillion|1904-08-10|M|
R000018|409000||Albert|McKinley|Rains|1902-03-11|M|
R000206|409182||Carl|West|Rich|1898-09-12|M|
R000250|409226||Roy|Walter|Riehlman|1899-08-26|M|
R000314|409285||Kenneth|Allison|Roberts|1912-11-01|M|
R000556|409512||Harold|Martin|Ryan|1911-02-06|M|
S000117|409625||Paul|Fornshell|Schenck|1899-04-19|M|
S000327|409824||John|Francis|Shelley|1905-09-03|M|
S000335|409832||Harry|Richard|Sheppard|1885-01-10|M|
S000378|409872||Don|Levingston|Short|1903-06-22|M|
S000395|409889||Abner|Woodruff|Sibal|1921-04-11|M|
S000408|409902||Eugene||Siler|1900-06-26|M|
S000505|409992||George|Armistead|Smathers|1913-11-14|M|
S000764|410230||Katharine|Price Collier|St. George|1894-07-12|F|
S000775|410241||Neil|Oliver|Staebler|1905-07-11|M|
S000928|410388||K.|William|Stinson|1930-04-20|M|
T000237|410816||William|Homer|Thornberry|1909-01-09|M|
T000298|410871||Thor|Carl|Tollefson|1901-05-02|M|
V000051|411093||William|Kaiser|Van Pelt|1905-03-10|M|
V000105|411160||Carl||Vinson|1883-11-18|M|
W000089|411268||George|Marvin|Wallhauser|1900-02-10|M|
W000108|411286||Francis|Eugene|Walter|1894-05-26|M|
W000110|411288||Herbert|Sanford|Walters|1891-11-17|M|
W000226|411394||James|Dorman|Weaver|1920-09-27|M|
W000310|411474||Alfred|John|Westland|1904-12-14|M|
W000323|411485||James|Ernest|Wharton|1899-10-04|M|
W000439|411597||Victor|Eugene|Wickersham|1906-02-09|M|
W000572|411727||Earl||Wilson|1906-04-18|M|
W000641|411795||William|Arthur|Winstead|1904-01-06|M|
J000160|406058||Lyndon|Baines|Johnson|1908-08-27|M|
B000223|401219||Ross||Bass|1918-03-17|M|
S000016|409536||Pierre|Emil George|Salinger|1925-06-14|M|
A000204|400872||Arthur|Glenn|Andrews|1909-01-15|M|
B000092|401094||John|Finley|Baldwin|1915-06-28|M|
B000108|401109||Bert|Andrew|Bandstra|1922-01-25|M|
B000296|401289||Lindley|Garrison|Beckworth|1913-06-30|M|
B000621|401586||Herbert|Covington|Bonner|1891-05-16|M|
B000909|401866||Clarence|J.|Brown|1893-07-14|M|
C000054|402213||Clair|Armstrong|Callan|1920-03-29|M|
C000055|402214||Howard|Hollis|Callaway|1927-04-02|M|
C000067|402225||Ronald|Brooks|Cameron|1927-08-16|M|
C000342|402482||Frank|Leslie|Chelf|1907-09-22|M|
C000516|402651||Raymond|Francis|Clevenger|1926-06-06|M|
C000736|402857||Harold|Dunbar|Cooley|1897-07-26|M|
C000866|402981||Nathaniel|Neiman|Craley|1927-11-17|M|
C001005|403112||Willard|Sevier|Curtin|1905-11-28|M|
D000004|403148||Paul|Bartram|Dague|1898-05-19|M|
D000260|403398||Winfield|Kirkpatrick|Denton|1896-10-28|M|
D000390|403505||Thomas|Joseph|Dodd|1907-05-15|M|
D000588|403691||Kenneth|Warren|Dyal|1910-07-09|M|
E000148|403839||Robert|Fred|Ellsworth|1926-06-11|M|
F000023|403985||Charles|Rowland Peaslee|Farnsley|1907-03-28|M|
F000025|403987||Billie|Sunday|Farnum|1916-04-11|M|
G000208|404572||John|Joyce|Gilligan|1921-03-22|M|
G000320|404678||Albert|Arnold|Gore|1907-12-26|M|
G000348|404704||Bernard|Francis|Grabowski|1923-06-11|M|
G000450|404796||Stanley|Lloyd|Greigg|1931-05-07|M|
G000454|404799||George|William|Grider|1912-10-01|M|
H000013|404898||Harlan|Francis|Hagen|1914-10-08|M|
H000173|405054||John|Robert|Hansen|1901-08-24|M|
H000249|405127||Oren||Harris|1903-12-20|M|
H000310|405183||Ralph||Harvey|1901-08-09|M|
H000720|405572||Spessard|Lindsey|Holland|1892-07-10|M|
H001001|405841||Joseph|Oliva|Huot|1917-08-11|M|
J000098|406000||William|Pat|Jennings|1919-08-20|M|
J000151|406049||Jed|Joseph|Johnson|1939-12-27|M|
J000246|406139||Paul|Caruthers|Jones|1901-03-12|M|
K000114|406280||Robert|Francis|Kennedy|1925-11-20|M|
K000130|406296||Eugene|James|Keogh|1907-08-30|M|
K000199|406360||David|Sjodahl|King|1917-06-20|M|
K000326|406480||Paul|Joseph|Krebs|1912-05-26|M|
K000341|406494||John|Crain|Kunkel|1898-07-21|M|
L000326|406819||John|Vliet|Lindsay|1921-11-24|M|
L000458|406947||Rodney|Marvin|Love|1908-07-18|M|
M000022|407050||James|Armstrong|MacKay|1919-06-25|M|
M000026|407054||John|C.|Mackie|1920-06-01|M|
M000182|407203||James|Douglas|Martin|1918-09-01|M|
M000191|407212||Joseph|William|Martin|1884-11-03|M|
M000253|407271||Donald|Ray|Matthews|1907-10-03|M|
M000311|407324||Eugene|Joseph|McCarthy|1916-03-29|M|
M000418|407418||Harris|Brown|McDowell|1906-02-10|M|
M000459|407458||Thomas|Charles|McGrath|1927-04-22|M|
M000610|407599||Roy|Harrison|McVicker|1924-02-20|M|
M000836|407810||Walter|Henry|Moeller|1910-03-15|M|
M000995|407963||James|Hobson|Morrison|1908-12-08|M|
M001092|408056||George|Lloyd|Murphy|1902-07-04|M|
M001114|408077||Thomas|Jefferson|Murray|1894-08-01|M|
O000015|408266||Leo|William|O’Brien|1900-09-21|M|
O000084|408356||Alec|Gehard|Olson|1930-09-11|M|
P000552|408936||Winston|Lewis|Prouty|1906-09-01|M|
R000003|408987||John|Abner|Race|1914-05-12|M|
R000107|409086||Rolland|W.|Redlin|1920-02-29|M|
R000282|409255||Ralph|Julian|Rivers|1903-05-23|M|
R000404|409371||Walter|Edward|Rogers|1908-07-19|M|
R000426|409391||James||Roosevelt|1907-12-23|M|
R000525|409483||Donald|Stuart|Russell|1906-02-22|M|
S000128|409636||Darwin|Gale|Schisler|1933-03-02|M|
S000131|409639||John|Richard|Schmidhauser|1922-01-03|M|
S000184|409690||Ralph|James|Scott|1905-10-15|M|
S000219|409724||Robert|Thompson|Secrest|1904-01-22|M|
S000243|409747||George|Frederick|Senner|1921-11-24|M|
S000401|409895||Carlton|Ralph|Sickles|1921-06-15|M|
S000554|410036||Howard|Worth|Smith|1883-02-02|M|
S000782|410248||Lynn|Ellsworth|Stalbaum|1920-05-15|M|
S001103|410555||Robert|E.|Sweeney|1924-11-04|M|
T000156|410738||Albert||Thomas|1898-04-12|M|
T000178|410759||Lera|Millard|Thomas|1900-08-03|F|
T000198|410777||Clark|Wallace|Thompson|1896-08-06|M|
T000218|410797||Theo|Ashton|Thompson|1916-03-31|M|
T000294|410867||Paul|Harold|Todd|1921-09-22|M|
T000297|410870||Herman||Toll|1907-03-15|M|
T000373|410942||James|William|Trimble|1894-02-03|M|
T000411|410980||Stanley|Roger|Tupper|1921-01-25|M|
T000436|411004||James|Russell|Tuten|1911-07-23|M|
T000445|411013||Joseph|Davies|Tydings|1928-05-04|M|
V000109|411163||Weston|Edward|Vivian|1924-10-25|M|
W000065|411244||Prentiss|Lafayette|Walker|1917-08-23|M|
W000290|411454||Charles|Longstreet|Weltner|1927-12-17|M|
W000362|411524||Compton|Ignatius|White|1920-12-19|M|
W000518|411675||John|James|Williams|1904-05-17|M|
Y000006|411940||Ralph|Webster|Yarborough|1903-06-08|M|
Y000053|411985||Stephen|Marvin|Young|1889-05-04|M|
S000739|410208||William|Belser|Spong|1920-09-29|M|
A000161|400816||Gordon|Llewellyn|Allott|1907-01-02|M|
A000186|400841||Clinton|Presba|Anderson|1895-10-23|M|
A000223|400962||Robert|Thomas|Ashmore|1904-02-22|M|
B000201|401200||Edward|Lewis|Bartlett|1904-04-20|M|
B000593|401561||James|Caleb|Boggs|1909-05-15|M|
B000607|401575||Frances|Payne|Bolton|1885-03-29|F|
C000758|402878||John|Sherman|Cooper|1901-08-23|M|
C001014|403121||Thomas|Bradford|Curtis|1911-05-14|M|
E000112|403803||Allen|Joseph|Ellender|1890-09-24|M|
F000137|404092||Paul|Albert|Fino|1913-12-15|M|
F000233|404188||John|Edward|Fogarty|1913-03-23|M|
G000055|404429||James|Carson|Gardner|1933-04-08|M|
G000098|404470||Ezekiel|Candler|Gathings|1903-11-10|M|
H000081|404964||Charles|Abraham|Halleck|1900-08-22|M|
H000197|405078||Porter||Hardy|1903-06-01|M|
H000237|405115||Fred|Roy|Harris|1930-11-13|M|
H000278|405154||William|Henry|Harrison|1896-08-10|M|
H000530|405392||Albert|Sydney|Herlong|1909-02-14|M|
H000717|405569||Elmer|Joseph|Holland|1894-01-08|M|
I000039|405896||Donald|Jay|Irwin|1926-09-07|M|
J000267|406159||Benjamin|Everett|Jordan|1896-09-08|M|
J000269|406161||Leonard|Beck|Jordan|1899-05-15|M|
K000013|406185||Frank|Melvin|Karsten|1913-01-07|M|
K000070|406240||Edna|Flannery|Kelly|1906-08-20|F|
K000196|406357||Cecil|Rhodes|King|1898-01-13|M|
K000318|406472||Horace|Robinson|Kornegay|1924-03-12|M|
K000343|406496||Theodore|Roosevelt|Kupferman|1920-05-12|M|
M000011|407041||Hervey|Gilbert|Machen|1916-10-14|M|
M000730|407709||Jack|Richard|Miller|1916-06-06|M|
M000892|407864||Arch|Alfred|Moore|1923-04-16|M|
M000990|407958||Thomas|Gayle|Morris|1919-08-20|M|
M001074|408040||Abraham|Jacob|Multer|1900-12-24|M|
M001078|408043||Karl|Earl|Mundt|1900-06-03|M|
O000053|408288||Barratt||O’Hara|1882-04-28|M|
P000405|408798||Santiago||Polanco-Abreu|1920-10-30|M|
P000426|408817||Joe|Richard|Pool|1911-02-18|M|
R000164|409141||Joseph|Yale|Resnick|1924-07-13|M|
R000187|409163||George|Milton|Rhodes|1898-02-24|M|
R000536|409493||Richard|Brevard|Russell|1897-11-02|M|
S000232|409737||Armistead|Inge|Selden|1921-02-20|M|
S000560|410042||James|Vernon|Smith|1926-07-23|M|
S000590|410070||Margaret|Chase|Smith|1897-12-14|F|
T000128|410710||Herbert||Tenzer|1905-11-01|M|
T000395|410964||William|Munford|Tuck|1896-09-28|M|
W000049|411228||E.|S. Johnny|Walker|1911-06-18|M|
W000410|411570||Basil|Lee|Whitener|1915-05-14|M|
W000517|411674||John|Bell|Williams|1918-12-04|M|
W000559|411715||Edwin|Edward|Willis|1904-10-02|M|
Y000060|411992||Jesse|Arthur|Younger|1893-04-11|M|
C000721|402844||Marlow|Webster|Cook|1926-07-27|M|
G000282|404643||Charles|Ellsworth|Goodell|1926-03-16|M|
A000024|400685||Edwin||Adair|1907-12-14|M|
A000062|400722||George|David|Aiken|1892-08-20|M|
A000229|401006||William|Hanes|Ayres|1916-02-05|M|
B000239|401234||William|Henry|Bates|1917-04-26|M|
B000241|401236||James|Franklin|Battin|1925-02-13|M|
B000384|401375||Wallace|Foster|Bennett|1898-11-13|M|
B000416|401403||Ellis|Yarnal|Berry|1902-10-06|M|
B000436|401422||Alan|Harvey|Bible|1909-11-20|M|
B001155|402097||Laurence|Junior|Burton|1926-10-30|M|
B001201|402143||Daniel|Evan|Button|1917-11-01|M|
C000019|402180||William|Thomas|Cahill|1912-06-25|M|
C000596|402725||Jeffery||Cohelan|1914-06-24|M|
C000823|402941||William|Owen|Cowger|1922-01-01|M|
C000869|402983||William|Cato|Cramer|1922-08-04|M|
C000991|403099||Glenn|Clarence|Cunningham|1912-09-10|M|
D000001|403145||Emilio|Quincy|Daddario|1918-09-24|M|
D000158|403290||William|Levi|Dawson|1886-04-26|M|
D000239|403377||Robert|Vernon|Denney|1916-04-11|M|
D000409|403522||Peter|Hoyt|Dominick|1915-07-07|M|
E000211|403898||Samuel|James|Ervin|1896-09-27|M|
E000266|403946||Robert|Ashton|Everett|1915-02-24|M|
F000012|403974||George|Hyde|Fallon|1902-07-24|M|
F000015|403977||Leonard||Farbstein|1902-10-12|M|
F000060|404020||Michael|Aloysius|Feighan|1905-02-16|M|
F000272|404223||Edgar|Franklin|Foreman|1933-12-22|M|
F000384|404329||Samuel|Nathaniel|Friedel|1898-04-18|M|
F000401|404343||James|William|Fulbright|1905-04-09|M|
G000175|404541||Jacob|H.|Gilbert|1920-06-17|M|
G000531|404876||Edward|John|Gurney|1914-01-12|M|
H000922|405767||Harold|Everett|Hughes|1922-02-10|M|
J000108|406010||Charles|Samuel|Joelson|1916-01-27|M|
K000244|406403||Michael|Joseph|Kirwan|1886-12-02|M|
K000264|406422||Thomas|Savig|Kleppe|1919-07-01|M|
L000024|406534||Melvin|Robert|Laird|1922-09-01|M|
L000069|406578||Odin|Elsford Stanley|Langen|1913-01-05|M|
L000344|406836||Glenard|Paul|Lipscomb|1915-08-19|M|
L000477|406966||Allard|Kenneth|Lowenstein|1929-01-16|M|
M000010|407040||Clark||MacGregor|1922-07-12|M|
M000148|407171||John|Otho|Marsh|1926-08-07|M|
M000273|407291||Catherine|Dean|May|1914-05-18|F|
M000318|407329||Richard|Dean|McCarthy|1927-09-24|M|
M000364|407369||John|William|McCormack|1891-12-21|M|
M000530|407522||Martin|Boswell|McKneally|1914-12-31|M|
M000667|407653||Thomas|Joseph|Meskill|1928-01-30|M|
M000832|407807||Chester|Louis|Mize|1917-12-25|M|
M001104|408068||William|Thomas|Murphy|1899-08-07|M|
O000090|408299||Maston|Emmett|O’Neal|1907-07-19|M|
O000083|408355||Arnold||Olsen|1916-12-17|M|
P000303|408703||Philip|Joseph|Philbin|1898-05-29|M|
P000415|408808||Howard|Wallace|Pollock|1920-04-11|M|
P000477|408862||Adam|Clayton|Powell|1908-11-29|M|
R000152|409129||Benjamin||Reifel|1906-09-19|M|
R000159|409136||Edwin||Reinecke|1924-01-07|M|
R000280|409254||Lucius|Mendel|Rivers|1905-09-28|M|
R000389|409357||Byron|Giles|Rogers|1900-08-01|M|
R000420|409385||Daniel|John|Ronan|1914-07-13|M|
R000464|409426||Richard|Lowell|Roudebush|1918-01-18|M|
R000508|409467||Donald|Henry|Rumsfeld|1932-07-09|M|
S000096|409607||William|Bart|Saxbe|1916-06-24|M|
S000108|409617||Henry|Carl|Schadeberg|1913-10-12|M|
S000602|410080||Ralph|Tyler|Smith|1915-10-06|M|
S000769|410236||William|Leon|St. Onge|1914-10-09|M|
U000034|411056||James|Boyd|Utt|1899-03-11|M|
W000192|411364||George|Robert|Watkins|1902-05-21|M|
W000197|411368||Albert|William|Watson|1922-08-30|M|
W000671|411824||John|Schiller|Wold|1916-08-31|M|
N000116|408200||Richard|Milhous|Nixon|1913-01-09|M|
A000002|400665||Watkins|Moorman|Abbitt|1908-05-21|M|
A000016|400678||Thomas|Gerstle|Abernethy|1903-05-16|M|
A000203|400867||William|Robert|Anderson|1921-06-17|M|
A000205|400875||Elizabeth|Bullock|Andrews|1911-02-12|F|
A000206|400877||George|William|Andrews|1906-12-12|M|
A000225|400968||Wayne|Norviel|Aspinall|1896-04-03|M|
B000141|401142||Walter|Stephan|Baring|1911-09-09|M|
B000272|401266||John|Glenn|Beall|1927-06-19|M|
B000315|401307||Nicholas|Joseph|Begich|1932-04-06|M|
B000323|401315||Page|Henry|Belcher|1899-04-21|M|
B000426|401412||Jackson|Edward|Betts|1904-05-26|M|
B000548|401523||Leonard|Ray|Blanton|1930-04-10|M|
B000594|401562||Thomas|Hale|Boggs|1914-02-15|M|
B000676|401638||Frank|Townsend|Bow|1901-02-20|M|
B000851|401808||William|Emerson|Brock|1930-11-23|M|
B001026|401976||James|Lane|Buckley|1923-03-09|M|
B001212|402151||James|Aloysius|Byrne|1906-06-22|M|
B001216|402155||John|William|Byrnes|1913-06-12|M|
C000002|402164||Earle||Cabell|1906-10-27|M|
C000017|402179||Patrick|Thomson|Caffery|1932-07-06|M|
C000153|402302||Cliffard|Dale|Carlson|1915-12-30|M|
C000264|402408||Emanuel||Celler|1888-05-06|M|
C000645|402773||William|Meyers|Colmer|1890-02-11|M|
C000702|402827||William|Sheldrick|Conover|1928-08-27|M|
C000772|402892||Robert|James|Corbett|1905-08-25|M|
C000997|403104||William|Prather|Curlin|1933-11-30|M|
C000775|402895||Jorge|Luis|Córdova Díaz|1907-04-20|M|
D000462|403572||John|Goodchild|Dow|1905-05-06|M|
D000467|403577||John|Vernard|Dowdy|1912-02-11|M|
D000587|403690||Florence|Price|Dwyer|1902-07-04|F|
E000054|403749||Edmond|Augustus|Edmondson|1919-04-07|M|
E000067|403760||Edwin|Washington|Edwards|1927-08-07|M|
F000013|403975||Paul|Jones|Fannin|1907-01-29|M|
F000245|404199||Hiram|Leong|Fong|1906-10-15|M|
F000422|404364||James|Grove|Fulton|1903-03-01|M|
G000015|404392||Nick||Galifianakis|1928-07-22|M|
G000016|404393||Cornelius|Edward|Gallagher|1921-03-02|M|
G000034|404410||David|Henry|Gambrell|1929-12-20|M|
G000071|404443||Edward|Alexander|Garmatz|1903-02-07|M|
G000458|404803||Charles|Hudson|Griffin|1926-05-09|M|
H000010|404895||George|Elliott|Hagan|1916-05-24|M|
H000049|404934||Durward|Gorham|Hall|1910-09-14|M|
H000085|404967||Seymour||Halpern|1913-11-19|M|
H000291|405164||Philip|Aloysius|Hart|1912-12-10|M|
H000297|405170||Rupert|Vance|Hartke|1919-05-31|M|
H000566|405428||Louise|Day|Hicks|1916-10-16|F|
H000875|405721||Roman|Lee|Hruska|1904-08-16|M|
H000947|405792||William|Raleigh|Hull|1906-04-17|M|
J000206|406101||Charles|Raper|Jonas|1904-12-09|M|
K000038|406208||James||Kee|1917-04-15|M|
K000053|406223||Hastings||Keith|1915-11-22|M|
K000351|406504||John|Henry|Kyl|1919-05-09|M|
L000240|406743||Alton|Asa|Lennon|1906-08-17|M|
L000333|406826||Arthur|Albert|Link|1914-05-24|M|
L000382|406874||Sherman|Parkinson|Lloyd|1914-01-11|M|
L000429|406919||Speedy|Oteria|Long|1928-06-16|M|
M000113|407137||Michael|Joseph|Mansfield|1903-03-16|M|
M000393|407394||William|Moore|McCulloch|1901-11-24|M|
M000410|407410||Jack|H.|McDonald|1932-06-28|M|
M000445|407444||Gale|William|McGee|1915-03-17|M|
M000513|407507||James|Douglas|McKevitt|1928-10-26|M|
M000568|407559||John|Lanneau|McMillan|1898-04-12|M|
M000727|407706||George|Paul|Miller|1891-01-15|M|
M000847|407820||John|Stephen|Monagan|1911-12-23|M|
M000876|407848||Joseph|Manuel|Montoya|1915-09-24|M|
M001009|407976||Frank|Bradford|Morse|1921-08-07|M|
M001021|407988||Rogers|Clark Ballard|Morton|1914-09-19|M|
M001033|408000||Frank|Edward|Moss|1911-09-23|M|
O000058|408292||Alvin|Edward|O’Konski|1904-05-26|M|
P000100|408508||John|Orlando|Pastore|1907-03-17|M|
P000196|408600||Thomas|Minor|Pelly|1902-08-22|M|
P000366|408762||Alexander||Pirnie|1903-04-16|M|
P000401|408794||Richard|Harding|Poff|1923-10-19|M|
P000559|408942||Roman|Conrad|Pucinski|1919-05-13|M|
P000569|408952||Graham|Boynton|Purcell|1919-05-05|M|
R000143|409121||Charlotte|Thompson|Reid|1913-09-27|F|
R000562|409518||William|Fitts|Ryan|1922-06-28|M|
S000133|409641||John|George|Schmitz|1930-08-12|M|
S000161|409668||Frederick|Delbert|Schwengel|1906-05-28|M|
S000174|409680||Hugh|Doggett|Scott|1900-11-11|M|
S000545|410027||H.|Allen|Smith|1909-10-08|M|
S000756|410223||William|Lee|Springer|1909-04-12|M|
S001136|410586||William|Stuart|Symington|1901-06-26|M|
T000010|410600||Robert||Taft|1917-02-26|M|
T000134|410716||John|Hart|Terry|1924-11-14|M|
T000217|410796||Standish|Fletcher|Thompson|1925-02-05|M|
T000410|410979||John|Varick|Tunney|1934-06-26|M|
W000212|411381||John|Clarence|Watts|1902-07-09|M|
W000320|411482||John|Irving|Whalley|1902-09-14|M|
E000068|403761||Elaine|Schwartzenburg|Edwards|1929-03-08|F|
A000017|400679||James|George|Abourezk|1931-02-24|M|
A000216|400915||Leslie|Cornelius|Arends|1895-09-27|M|
B000069|401072||LaMar||Baker|1915-12-29|M|
B000200|401199||Dewey|Follett|Bartlett|1919-03-28|M|
B000506|401485||Benjamin|Bentley|Blackburn|1927-02-14|M|
B000550|401525||John|Anton|Blatnik|1911-08-17|M|
B000771|401730||Frank|James|Brasco|1932-10-15|M|
B000778|401737||William|Gilmer|Bray|1903-06-17|M|
B000871|401828||Edward|William|Brooke|1919-10-26|M|
B000893|401850||Donald|Glenn|Brotzman|1922-06-28|M|
B000967|401919||Joel|Thomas|Broyhill|1919-11-04|M|
C000073|402230||John|Newbold Happy|Camp|1908-05-11|M|
C000143|402292||Hugh|Leo|Carey|1919-04-11|M|
C000220|402366||Clifford|Philip|Case|1904-04-16|M|
C000275|402418||Charles|Ernest|Chamberlain|1917-07-22|M|
C000431|402569||Frank|Monroe|Clark|1915-12-24|M|
C000448|402586||Richard|Clarence|Clark|1928-09-14|M|
C000629|402758||Harold|Reginald|Collier|1915-12-12|M|
C000637|402766||George|Washington|Collins|1925-03-05|M|
C000925|403037||Paul|William|Cronin|1938-03-14|M|
C001006|403113||Carl|Thomas|Curtis|1905-03-15|M|
D000102|403238||Glenn|Robert|Davis|1914-10-28|M|
D000122|403257||John|William|Davis|1916-09-12|M|
D000220|403362||John|Richard|Dellenback|1918-11-06|M|
D000234|403372||Frank|Edward|Denholm|1923-11-29|M|
D000241|403379||David|Worth|Dennis|1912-06-07|M|
D000419|403532||Harold|Daniel|Donohue|1901-06-18|M|
D000434|403544||William|Jennings Bryan|Dorn|1916-04-14|M|
D000523|403633||Thaddeus|Joseph|Dulski|1915-09-27|M|
E000018|403714||James|Oliver|Eastland|1904-11-28|M|
F000152|404107||Ovie|Clark|Fisher|1903-11-22|M|
F000371|404317||Peter|Hood Ballantine|Frelinghuysen|1916-01-17|M|
F000388|404333||Harold|Vernon|Froehlich|1932-05-12|M|
G000144|404513||Thomas|Smithwick|Gettys|1912-06-19|M|
G000290|404650||George|Atlee|Goodling|1896-09-26|M|
G000387|404737||Ella|Tambussi|Grasso|1919-05-10|F|
G000407|404757||Edith|Starrett|Green|1910-01-17|F|
G000465|404810||Robert|Paul|Griffin|1923-11-06|M|
G000471|404816||Martha|Wright|Griffiths|1912-01-29|F|
G000495|404840||Harold|Royce|Gross|1899-06-30|M|
G000504|404849||James|Russell|Grover|1919-03-05|M|
G000512|404857||Charles|Samuel|Gubser|1916-02-01|M|
G000528|404873||William|Dawson|Gunter|1934-07-16|M|
H000164|405046||Richard|Thomas|Hanna|1914-06-09|M|
H000168|405050||Robert|Paul|Hanrahan|1934-02-25|M|
H000170|405052||Clifford|Peter|Hansen|1912-10-16|M|
H000174|405055||Julia|Butler|Hansen|1907-06-14|F|
H000175|405056||Orval|Howard|Hansen|1926-08-03|M|
H000306|405179||James||Harvey|1922-07-04|M|
H000317|405190||Floyd|Kirk|Haskell|1916-02-07|M|
H000346|405215||William|Dodd|Hathaway|1924-02-21|M|
H000692|405545||Lawrence|Joseph|Hogan|1928-09-30|M|
H000713|405565||Chester|Earl|Holifield|1903-12-03|M|
H000802|405651||Craig||Hosmer|1915-05-06|M|
H000897|405743||Robert|James|Huber|1922-08-29|M|
H000906|405752||William|Herbert|Hudnut|1932-10-17|M|
H000972|405816||John|Edmund|Hunt|1908-11-25|M|
K000037|406207||William|John|Keating|1927-03-30|M|
K000195|406356||Carleton|James|King|1904-06-15|M|
K000348|406501||Dan|Heflin|Kuykendall|1924-07-09|M|
K000356|406508||Peter|Nicholas|Kyros|1925-07-11|M|
L000049|406558||Earl|Fredrick|Landgrebe|1916-01-21|M|
M000070|407098||William|Somers|Mailliard|1917-06-10|M|
M000078|407106||Richard|Walker|Mallary|1929-02-21|M|
M000121|407145||Joseph|James|Maraziti|1912-06-15|M|
M000175|407197||David|Thomas|Martin|1907-07-09|M|
M000242|407260||Robert|Bruce|Mathias|1930-11-17|M|
M000286|407302||Wiley||Mayne|1917-01-19|M|
M000332|407342||John|Little|McClellan|1896-02-25|M|
M000486|407481||Thomas|James|McIntyre|1915-02-20|M|
M000603|407592||Clem|Rogers|McSpadden|1925-11-09|M|
M000671|407656||Lee|Warren|Metcalf|1911-01-28|M|
M000779|407757||William|Oswald|Mills|1924-08-12|M|
M000799|407775||William|Edwin|Minshall|1911-10-24|M|
M000833|407808||Wilmer|David|Mizell|1930-08-13|M|
M000851|407824||Walter|Frederick|Mondale|1928-01-05|M|
N000028|408119||Ancher||Nelsen|1904-10-11|M|
P000166|408571||James|Blackwood|Pearson|1920-05-07|M|
P000399|408792||Bertram|L.|Podell|1925-12-27|M|
